CustomerID,Name,Username,Age,Gender,Address,PhoneNumber,Email
6072,Eric Ata,eric ata.983,30,female,"723 Afua Light
South Victoria, OH 15825",0556349592,eric ata.983@uk.org
6073,Lawrence Agyemang,lawrence agyemang.691,52,female,"8047 Kyei Glen Apt. 434
New Jill, GU 05510",+233265039518,lawrence agyemang.691@outlook.com
6074,Lucy Opuku-Okyere,lucy opuku-okyere.561,56,female,"318 Stanley Heights
New Denise, CT 83825",+233206401084,lucy opuku-okyere.561@outlook.com
6075,Bruce Dwamena,bruce dwamena.846,15,female,"PSC 8595, Box 4455
APO AP 44402",0240582855,bruce dwamena.846@uk.org
6076,Irene Daakoaa,irene daakoaa.404,36,female,"4914 Ampadu Lane
Afuachester, MI 23708",0267800636,irene daakoaa.404@gmail.com
6077,Mama Margaret Nyame,mama margaret nyame.945,25,female,"280 Natalie Cliffs Suite 940
Lake Lorraineview, OR 37087",+233562365974,mama margaret nyame.945@gmail.com
6078,Adam Okyere,adam okyere.477,33,female,"5991 Kyei Hill
North Abeikuland, HI 96660",+233541958676,adam okyere.477@uk.org
6079,Ruth Mensah,ruth mensah.188,47,female,"787 Sharon Plaza
Lake Lisa, AR 59903",+233285659570,ruth mensah.188@yahoo.com
6080,Nana Ama Adoma-Safoaa,nana ama adoma-safoaa.814,6,male,"905 Sam Shores Suite 659
South Akwesi, MO 74900",+233204409755,nana ama adoma-safoaa.814@gmail.com
6081,Adwoa Boateng,adwoa boateng.723,22,male,"50839 Asiama Unions Suite 724
Simonville, MS 18406",0289941751,adwoa boateng.723@yahoo.com
6082,Ann Amo,ann amo.334,1,male,"2041 Joyce Squares Apt. 097
West Akwesi, LA 52803",+233245036718,ann amo.334@outlook.com
6083,Rachael Appia,rachael appia.115,25,female,"Unit 9628 Box 9109
DPO AE 19524",0261097315,rachael appia.115@yahoo.com
6084,Ekow Fofie,ekow fofie.086,42,male,"596 Patricia Alley Suite 414
Fosuachester, KS 59328",0200591531,ekow fofie.086@outlook.com
6085,William Boaten,william boaten.624,29,male,"7147 Derrick Divide Apt. 063
Giftyfurt, SC 13887",+233287806424,william boaten.624@uk.org
6086,Maame Afua Baafi,maame afua baafi.957,44,female,"673 Otiwa Trafficway
Otuochester, UT 72685",+233549293023,maame afua baafi.957@yahoo.com
6087,Janet Amoasi,janet amoasi.536,40,female,"9146 Derrick Roads Suite 528
East Adwoaport, OH 71943",0564703037,janet amoasi.536@uk.org
6088,Debra Safo,debra safo.362,28,female,"57842 Danny Mill
Ampaduburgh, MD 16818",+233284152143,debra safo.362@uk.org
6089,Henry Opoku,henry opoku.629,39,female,"859 Anokye Club Apt. 663
West John, FL 04261",0286026073,henry opoku.629@gmail.com
6090,Sista Lydia Boakyewaa,sista lydia boakyewaa.980,36,male,"USCGC Ampofo
FPO AE 26940",0540340882,sista lydia boakyewaa.980@yahoo.com
6091,Agya Alex Appiah,agya alex appiah.875,57,female,"9882 Aboraa Cove Suite 987
Danielleview, IA 95797",0575197539,agya alex appiah.875@outlook.com
6092,Frederick Takyi,frederick takyi.318,34,male,"313 Okyere Inlet
Yawsonton, MN 93293",0246500657,frederick takyi.318@outlook.com
6093,Amber Boakyewaa,amber boakyewaa.236,54,male,"3178 Appia Path Apt. 037
Graceland, IA 62143",0543517517,amber boakyewaa.236@outlook.com
6094,Dr. Kweku Osei,dr. kweku osei.444,31,female,"68012 Julia Canyon Suite 332
Abeikutown, CT 62821",0275747060,dr. kweku osei.444@yahoo.com
6095,Jessica Boadi,jessica boadi.280,5,male,"PSC 4524, Box 1904
APO AA 28103",+233272137382,jessica boadi.280@yahoo.com
6096,Natalie Safo,natalie safo.874,23,female,"0886 Emily Circles
West Harriet, DC 55286",+233242263262,natalie safo.874@gmail.com
6097,Helen Amoasi,helen amoasi.960,46,male,"84184 Nana Ama Prairie
East Gregoryside, CA 84147",+233204862962,helen amoasi.960@uk.org
6098,Roselyn Gyasiwaa,roselyn gyasiwaa.983,28,female,"981 Aba Lakes
South Richardberg, CO 92507",0240932018,roselyn gyasiwaa.983@yahoo.com
6099,Francesca Nsia,francesca nsia.593,31,male,"11769 Vida Isle Suite 310
Port Joannahaven, IN 77165",0569794118,francesca nsia.593@yahoo.com
6100,Shaun Prempeh,shaun prempeh.150,16,male,"262 Donkor Causeway
Akyerεchester, CO 66678",+233509863227,shaun prempeh.150@outlook.com
6101,Dorothy Agyapong-Otiwa,dorothy agyapong-otiwa.412,15,female,"52977 Roger Place
Geraldhaven, OR 90015",0566353229,dorothy agyapong-otiwa.412@yahoo.com
6102,Eliabeth Nsia,eliabeth nsia.319,4,female,"USNS Nyaako
FPO AP 66393",0540621030,eliabeth nsia.319@gmail.com
6103,Hannah Agyemang,hannah agyemang.558,3,male,"119 Fiifi Curve Apt. 998
West Kwadwo, SD 25727",+233279497140,hannah agyemang.558@uk.org
6104,Joel Afoakwa-Nyantakyi,joel afoakwa-nyantakyi.646,57,male,"68415 Adoma Orchard
Sarahfort, IL 34832",+233558649349,joel afoakwa-nyantakyi.646@yahoo.com
6105,Joanna Ampoma,joanna ampoma.714,47,male,"102 Omani Shore
South Oliver, KS 51323",+233565498746,joanna ampoma.714@gmail.com
6106,Henry Donkor-Bona,henry donkor-bona.244,1,male,"125 Boaten Corners Suite 432
Paulaborough, NC 56441",0504029963,henry donkor-bona.244@gmail.com
6107,Agya Joseph Tweneboa,agya joseph tweneboa.428,29,male,"60266 Appia Ways
Port Nataliemouth, DE 10456",+233289768882,agya joseph tweneboa.428@uk.org
6108,Antony Safo,antony safo.722,5,male,"10536 Stephanie Tunnel Suite 062
Lake Jake, NE 77335",0241069766,antony safo.722@uk.org
6109,Jessica Asamoah,jessica asamoah.411,43,male,"78797 Vanessa Ports Suite 691
Aduseifort, ME 37905",0261374171,jessica asamoah.411@gmail.com
6110,Raymond Gyamfi,raymond gyamfi.927,30,male,"0926 Adomako Land Apt. 069
Agyapongview, AR 07533",0544408307,raymond gyamfi.927@uk.org
6111,Howard Fosu-Ahortor,howard fosu-ahortor.951,34,female,"8952 Olivia Estate
North Yaa, SC 32236",+233205119857,howard fosu-ahortor.951@uk.org
6112,Maria Fosu,maria fosu.742,51,male,"65683 Boadu Drive Apt. 295
Hannabelmouth, CA 87412",+233266358711,maria fosu.742@uk.org
6113,Martin Boahen-Kusi,martin boahen-kusi.050,41,female,"PSC 5285, Box 3213
APO AA 23264",0559827677,martin boahen-kusi.050@uk.org
6114,Osofo Maame Akosua Adomako,osofo maame akosua adomako.263,5,male,"821 Patricia Knolls Suite 356
Jacobville, WY 57443",+233563015764,osofo maame akosua adomako.263@uk.org
6115,Joseph Opuku,joseph opuku.687,28,female,"6425 Sarpong Island
Baawiashire, NH 69122",0548313962,joseph opuku.687@uk.org
6116,Owura David Amponsah,owura david amponsah.103,24,female,"8271 Kusi Square
New Gracestad, VT 73332",0272676521,owura david amponsah.103@yahoo.com
6117,Lisa Dwamena,lisa dwamena.473,30,male,"38630 Alice Row Apt. 946
West George, TN 83644",0540173833,lisa dwamena.473@uk.org
6118,Owura David Kwarteng,owura david kwarteng.917,38,male,"212 Graham Ridge Apt. 143
East Mary, NY 64717",0545631353,owura david kwarteng.917@outlook.com
6119,David Awuah,david awuah.059,48,female,"PSC 4833, Box 4057
APO AA 37836",0552999199,david awuah.059@yahoo.com
6120,Kwamena Fosu,kwamena fosu.380,56,male,"1524 Dwamena Vista Suite 463
Bonsumouth, TN 43588",+233262449180,kwamena fosu.380@outlook.com
6121,George Kumi,george kumi.966,17,male,"7566 Sarpong Walks Suite 498
New Carolineville, CA 86098",+233541870863,george kumi.966@outlook.com
6122,Paula Agyemang,paula agyemang.587,15,male,"17189 Hannabel Shoal Suite 121
Elliotmouth, AZ 90422",0569996833,paula agyemang.587@yahoo.com
6123,Maame Georgia Twumasi,maame georgia twumasi.592,46,female,"950 Boakyewaa Plains
South Akosshire, NV 10492",+233555012646,maame georgia twumasi.592@outlook.com
6124,Agya Yaw Bonsu,agya yaw bonsu.794,53,male,"90985 Yaamoa Walk
Lake Barbaraside, GU 43701",0202284612,agya yaw bonsu.794@outlook.com
6125,Joshua Duah,joshua duah.897,41,male,"Unit 4513 Box 7471
DPO AP 21428",0282117760,joshua duah.897@outlook.com
6126,Jennifer Anima,jennifer anima.563,56,male,"975 Jack Mountain
West Lawrencebury, ME 42156",0555472501,jennifer anima.563@gmail.com
6127,Harriet Adutwumwaa,harriet adutwumwaa.719,40,male,"10952 Justin Trafficway Apt. 685
Bonsuchester, VI 12653",0200556699,harriet adutwumwaa.719@gmail.com
6128,Rachael Akɔmaa,rachael akɔmaa.542,12,male,"9771 Louis Pass
Asieduwaaview, MN 70926",+233503424988,rachael akɔmaa.542@gmail.com
6129,Albert Adusei,albert adusei.386,26,female,"USNS Ofosu
FPO AP 72651",0551096782,albert adusei.386@gmail.com
6130,Deborah Oppong-Pokuaa,deborah oppong-pokuaa.386,37,female,"04824 Kwaakyewaa Station Apt. 502
West Robert, WA 89393",0247663500,deborah oppong-pokuaa.386@outlook.com
6131,Sheila Owusu,sheila owusu.923,50,male,"USNV Agyapomaa
FPO AE 54515",0506612441,sheila owusu.923@gmail.com
6132,Shirley Agyemang,shirley agyemang.465,22,male,"488 Ernestina Mountains Suite 829
North Rebeccaborough, WA 43981",+233546174732,shirley agyemang.465@gmail.com
6133,Vanessa Yaamoa,vanessa yaamoa.901,18,male,"44683 Frimpomaa Field
Port Jill, MH 12481",+233567269967,vanessa yaamoa.901@yahoo.com
6134,Owura Clifford Daako,owura clifford daako.286,60,female,"639 Tweneboa Path
Lake Graceville, MA 65670",0506416690,owura clifford daako.286@outlook.com
6135,Ronald Asiedu,ronald asiedu.259,26,male,"019 James Shoal
New Nimakoah, MI 24447",+233242385985,ronald asiedu.259@gmail.com
6136,Daniel Nyame,daniel nyame.345,12,male,"163 Ofosu Terrace
Nyamemouth, HI 51496",+233558871113,daniel nyame.345@gmail.com
6137,Lisa Nsia,lisa nsia.378,42,female,"385 Andrew Rue
Acheampongfurt, KS 18980",0289903246,lisa nsia.378@uk.org
6138,Abigail Ataa,abigail ataa.185,12,female,"USNV Asiedu
FPO AA 14557",+233560661759,abigail ataa.185@gmail.com
6139,Alice Tiwaa,alice tiwaa.568,22,female,"PSC 3489, Box 7450
APO AE 99672",+233547553921,alice tiwaa.568@gmail.com
6140,Awura Akua Pokuaa,awura akua pokuaa.575,28,female,"Unit 0289 Box 1247
DPO AP 91772",+233577325714,awura akua pokuaa.575@outlook.com
6141,Tracy Adwubi,tracy adwubi.432,46,male,"93951 Paul Highway
Jillland, MN 90365",0509676874,tracy adwubi.432@gmail.com
6142,Ann Nkrumah,ann nkrumah.303,30,female,"369 Kumi Lane Apt. 322
Boahenstad, DC 29505",0555878654,ann nkrumah.303@gmail.com
6143,Abeiku Sarpong-Tutu,abeiku sarpong-tutu.399,8,female,"6212 Boakye Corner Apt. 849
Daakoview, WV 70166",+233268755093,abeiku sarpong-tutu.399@outlook.com
6144,Yaw Baa,yaw baa.777,45,male,"PSC 1939, Box 7072
APO AE 99038",+233550501151,yaw baa.777@yahoo.com
6145,Miss Comfort Tutu,miss comfort tutu.690,14,female,"1017 Okyere Estates
Duahville, FM 68402",0551650516,miss comfort tutu.690@yahoo.com
6146,Mr. Nathan Nyame,mr. nathan nyame.199,50,male,"3109 Baa Court
Lorrainestad, TN 35787",+233271378917,mr. nathan nyame.199@uk.org
6147,Sandra Asenso,sandra asenso.239,28,male,"59070 Yeboa Junction
Port Sharonshire, SD 34812",0263943881,sandra asenso.239@gmail.com
6148,Rita Kwaakyewaa,rita kwaakyewaa.954,43,male,"83420 Baah Mall Apt. 896
Grahamburgh, TX 08074",+233288912066,rita kwaakyewaa.954@uk.org
6149,Beatrice Antwi,beatrice antwi.318,60,female,"7957 Ofosu Square
New Karlstad, WI 45420",+233547702126,beatrice antwi.318@gmail.com
6150,Anthony Afoakwa,anthony afoakwa.856,24,male,"5659 Akowua Island Apt. 491
Georgiaberg, KY 33119",0204250570,anthony afoakwa.856@outlook.com
6151,Tony Omani-Asante,tony omani-asante.239,58,male,"1081 Adutwum Knoll Apt. 321
Daakobury, MS 67231",0560377110,tony omani-asante.239@uk.org
6152,Robert Nyame-Andorful,robert nyame-andorful.839,56,male,"USNV Daakoaa
FPO AP 32779",0563819828,robert nyame-andorful.839@gmail.com
6153,Awura Yvonne Nyaakoaa,awura yvonne nyaakoaa.490,31,female,"526 Josephine Throughway Apt. 266
Port Carlview, SC 96399",0261341242,awura yvonne nyaakoaa.490@gmail.com
6154,Tina Kwartemaa,tina kwartemaa.953,25,female,"USS Daako
FPO AA 14981",0541647768,tina kwartemaa.953@outlook.com
6155,Osofo Colins Duah,osofo colins duah.307,24,female,"3431 Nyaakoaa Underpass
Abeikufort, OR 48718",+233552984163,osofo colins duah.307@outlook.com
6156,Kenneth Boadu,kenneth boadu.761,37,male,"398 Antwi Burg
Boatemaaside, SD 41278",+233241357169,kenneth boadu.761@outlook.com
6157,Katherine Ahortor-Wiafe,katherine ahortor-wiafe.479,52,male,"0419 COmfort Prairie Suite 200
Sarpongshire, UT 16230",0565930550,katherine ahortor-wiafe.479@gmail.com
6158,Henry Appiah,henry appiah.032,34,female,"USS Agyapong
FPO AP 49082",0579114583,henry appiah.032@uk.org
6159,Albert Amoasi-Baah,albert amoasi-baah.536,53,female,"37983 Sharon Turnpike Apt. 366
West Markshire, DC 32005",+233575584766,albert amoasi-baah.536@uk.org
6160,Dr. Arthur Bona,dr. arthur bona.567,21,male,"363 Baa Fork Suite 436
East Michelle, ME 98104",0260748332,dr. arthur bona.567@uk.org
6161,Dr. James Adu,dr. james adu.135,57,female,"65093 Abrafi Hollow
Josiahberg, WV 19643",+233561036794,dr. james adu.135@gmail.com
6162,Colins Asante,colins asante.880,52,female,"2297 Benjamin Estates
Ntimside, SC 77973",0509061031,colins asante.880@gmail.com
6163,Rosemary Anokye,rosemary anokye.289,44,female,"498 Denis Stream Apt. 424
New Joyce, VA 55768",0551346429,rosemary anokye.289@outlook.com
6164,Angela Osei,angela osei.888,6,male,"55696 Yawson Island
West Susan, NE 37595",0271183558,angela osei.888@outlook.com
6165,Nigel Agyei,nigel agyei.485,5,male,"59538 Twumasi Rest
Anokyeland, MN 79389",+233208793478,nigel agyei.485@uk.org
6166,Harriet Owusuwaa,harriet owusuwaa.685,6,male,"8826 Boatemaah Creek Apt. 232
New Terencefurt, CA 65210",+233260696094,harriet owusuwaa.685@yahoo.com
6167,Maureen Nyame,maureen nyame.569,50,female,"38404 Opuku Junction Apt. 444
Kyeistad, IL 80891",+233249025087,maureen nyame.569@outlook.com
6168,Angela Yaamoa-Ansomaa,angela yaamoa-ansomaa.747,39,female,"80625 Francesca Meadows Suite 007
East Debra, ME 07732",0577462646,angela yaamoa-ansomaa.747@uk.org
6169,Mr. Jake Ansa,mr. jake ansa.509,22,male,"Unit 0656 Box 2080
DPO AP 76442",+233243770592,mr. jake ansa.509@gmail.com
6170,Lawrence Amoasi,lawrence amoasi.777,45,male,"95031 Jessica Light
Mensashire, WA 82302",+233272698016,lawrence amoasi.777@uk.org
6171,Dr. Christina Adutwum,dr. christina adutwum.426,56,male,"459 Janice Falls Apt. 033
New Gemmaberg, IN 75177",0547611802,dr. christina adutwum.426@outlook.com
6172,Peter Ofori,peter ofori.949,11,female,"9707 Joojo Villages Suite 352
West Akosuatown, VT 99562",+233246301372,peter ofori.949@outlook.com
6173,Regina Ahortor,regina ahortor.828,20,female,"4376 Asamoa Knoll
Port Kojomouth, GU 24532",0200794077,regina ahortor.828@uk.org
6174,Natalie Asantewaa,natalie asantewaa.529,22,female,"6608 Adu Corner
Acheampongtown, RI 42233",+233267031772,natalie asantewaa.529@gmail.com
6175,Judith Ofosu-Donkor,judith ofosu-donkor.699,44,male,"30463 Koomson Trail Suite 950
Baduport, IN 67507",0242303855,judith ofosu-donkor.699@outlook.com
6176,Mrs. Vanessa Okyere,mrs. vanessa okyere.657,58,male,"97622 Jill Tunnel
Asieduhaven, IN 94256",0248317589,mrs. vanessa okyere.657@uk.org
6177,Arthur Osei,arthur osei.448,22,female,"6623 Beatrice Inlet
Dorothyfort, MP 99495",0249829728,arthur osei.448@gmail.com
6178,Jessica Boateng,jessica boateng.614,14,male,"31454 Anokye Point Apt. 955
Agyapomaaview, IL 90356",0509832104,jessica boateng.614@yahoo.com
6179,Shaun Boadu,shaun boadu.622,31,male,"5119 Georgia Track
Akɔmaaberg, DC 82155",+233203920896,shaun boadu.622@yahoo.com
6180,Agya Duncan Asiama,agya duncan asiama.486,43,female,"0257 Baa Flat Suite 833
Ntichester, MI 62333",+233240216480,agya duncan asiama.486@yahoo.com
6181,Tony Sarpong,tony sarpong.310,42,male,"652 Ofori Junctions Apt. 924
West Joycestad, MI 74196",0242384559,tony sarpong.310@uk.org
6182,Sam Adomah-Bonsra,sam adomah-bonsra.765,28,female,"3382 Akyaa Pine Apt. 961
North Arthurborough, DE 31731",0261416100,sam adomah-bonsra.765@yahoo.com
6183,Mr. Daniel Omani,mr. daniel omani.126,40,male,"6109 Agyapong Locks Suite 063
North Justinchester, WA 46722",+233563751502,mr. daniel omani.126@uk.org
6184,Oliver Baa,oliver baa.327,33,male,"892 Ansomah Burgs Apt. 143
Lake Awesiberg, MO 31517",0246398528,oliver baa.327@uk.org
6185,Kwadwo Boadu-Karikari,kwadwo boadu-karikari.228,42,male,"0081 Douglas Circles Suite 861
West Awesi, CA 89433",0269928733,kwadwo boadu-karikari.228@gmail.com
6186,Mrs. Stephanie Agyei,mrs. stephanie agyei.279,1,female,"USS Asamoa
FPO AP 34428",+233203103462,mrs. stephanie agyei.279@gmail.com
6187,Agya Timothy Prempeh,agya timothy prempeh.995,33,female,"123 Boakyewaa Plains Suite 654
Asareview, KY 08460",+233500337922,agya timothy prempeh.995@gmail.com
6188,Kwamena Boahen,kwamena boahen.289,16,male,"46333 Marian Path Apt. 780
New Grace, FL 94247",0201246411,kwamena boahen.289@yahoo.com
6189,Osofo Benjamin Ofori,osofo benjamin ofori.255,39,male,"22520 Amoasi Causeway Suite 114
Owusuborough, WV 38975",0568037830,osofo benjamin ofori.255@outlook.com
6190,Dr. Deborah Pokuaa,dr. deborah pokuaa.954,51,female,"367 Phillip Garden
New Stephanie, MD 79594",+233207507621,dr. deborah pokuaa.954@outlook.com
6191,Tracy Kwarteng,tracy kwarteng.053,11,male,"85858 Awuah Viaduct Apt. 507
Safoaaburgh, NE 15322",0554992386,tracy kwarteng.053@uk.org
6192,Barbara Kumi,barbara kumi.046,29,female,"428 Bruce Pass
Geraldborough, AL 30334",0502630447,barbara kumi.046@uk.org
6193,Sista Christina Amoa,sista christina amoa.818,21,female,"4821 Stephen Green
Karikarifort, KS 92299",+233276352626,sista christina amoa.818@uk.org
6194,Sandra Amoanimaa,sandra amoanimaa.866,14,male,"0155 Mandy Courts
Ofosuhaven, SC 32976",+233554167475,sandra amoanimaa.866@uk.org
6195,Joojo Asiama,joojo asiama.076,43,male,"95281 Beatrice Summit
Baawiaborough, MT 34538",0278870244,joojo asiama.076@uk.org
6196,Sista Rita Agyemang,sista rita agyemang.524,53,male,"51876 Victoria Loaf Suite 523
Lake Margarethaven, WV 77097",0202502855,sista rita agyemang.524@uk.org
6197,Osofo Albert Dwamena,osofo albert dwamena.624,52,female,"100 Pamela Dale Apt. 144
Boatemaaborough, NH 69056",+233564220875,osofo albert dwamena.624@yahoo.com
6198,Grace Frimpomaa,grace frimpomaa.702,30,male,"7370 Natasha Springs
Akotostad, NV 72308",+233271080772,grace frimpomaa.702@yahoo.com
6199,Kevin Ansa-Akoto,kevin ansa-akoto.549,48,male,"1820 Akyeampong Cliff Suite 100
Catherineport, PA 37347",+233576143307,kevin ansa-akoto.549@outlook.com
6200,Osofo Simon Gyasi,osofo simon gyasi.728,17,female,"64201 Asante Knolls
Sarpongland, VI 36721",0274985295,osofo simon gyasi.728@uk.org
6201,Francis Osei,francis osei.422,50,male,"3139 Lisa Street Suite 397
South Hannabel, AS 71134",+233289856438,francis osei.422@yahoo.com
6202,Awura Ama Kyerewaa,awura ama kyerewaa.793,40,female,"44976 Donald Expressway
Lydiaview, FL 92929",+233541432100,awura ama kyerewaa.793@yahoo.com
6203,Ann Koomson,ann koomson.410,57,female,"2790 Boateng Run
Yawmouth, GU 09603",0554252845,ann koomson.410@yahoo.com
6204,Dora Andorful,dora andorful.255,60,female,"2627 Bonsu Drive Apt. 689
Lake Yawton, IA 58400",0240876638,dora andorful.255@gmail.com
6205,Paula Ofori,paula ofori.464,30,male,"581 Akoto Grove Apt. 764
Port Annberg, NH 23224",0567055424,paula ofori.464@outlook.com
6206,Beatrice Ampofowaa,beatrice ampofowaa.997,7,female,"757 Victor Hollow
Abenatown, MO 52247",+233543761812,beatrice ampofowaa.997@gmail.com
6207,Stanley Tutu,stanley tutu.001,42,male,"29727 Akyena Fork
Davidberg, CA 96344",0200262576,stanley tutu.001@uk.org
6208,Abeiku Amoako,abeiku amoako.348,51,male,"6271 Nkansah Forest
Douglastown, CT 20638",+233275533934,abeiku amoako.348@yahoo.com
6209,Akos Obeng-Darko,akos obeng-darko.421,3,female,"81009 Boakye Plaza Suite 967
East Linda, LA 57901",+233552383944,akos obeng-darko.421@uk.org
6210,James Akyerεko,james akyerεko.509,9,male,"2849 Boahen Key
Amponsahland, OK 07337",0270342440,james akyerεko.509@yahoo.com
6211,Caroline Akyerε,caroline akyerε.859,25,male,"PSC 5105, Box 7936
APO AE 82636",+233280463973,caroline akyerε.859@outlook.com
6212,Ann Boatemaah,ann boatemaah.399,58,male,"511 Jacob Mission
Josephineshire, CT 55969",+233504884543,ann boatemaah.399@uk.org
6213,Dr. Sylvia Kyeiwaa,dr. sylvia kyeiwaa.267,13,male,"2574 George Village Suite 800
Asiedufort, RI 38999",+233548001903,dr. sylvia kyeiwaa.267@gmail.com
6214,Agya Martin Yeboa,agya martin yeboa.898,60,female,"954 Grace Cove
Lake Christianhaven, FM 75945",+233208332050,agya martin yeboa.898@outlook.com
6215,Joojo Adu-Baawia,joojo adu-baawia.508,11,female,"8903 Agyapong Stream
Daakoaaton, NV 50938",0207409665,joojo adu-baawia.508@gmail.com
6216,Dr. Paul Bona,dr. paul bona.822,28,male,"44177 Nkansah Cape Apt. 265
New Judithborough, OH 60484",0565221344,dr. paul bona.822@uk.org
6217,Lawrencia Takyi,lawrencia takyi.188,19,male,"38935 Afua Trail Suite 776
West Mandyborough, NH 44514",+233209953712,lawrencia takyi.188@yahoo.com
6218,Joel Nsia-Akyena,joel nsia-akyena.369,56,female,"368 Mensa River Apt. 686
Karlstad, HI 12808",+233209275094,joel nsia-akyena.369@uk.org
6219,Rebecca Bona,rebecca bona.818,51,female,"4803 Dorothy Drive
Jamesmouth, VI 26218",+233244745672,rebecca bona.818@gmail.com
6220,Veronica Afoakwa,veronica afoakwa.719,28,male,"0125 Baa Stravenue Suite 335
New Abeiku, TX 68525",0554978436,veronica afoakwa.719@uk.org
6221,Andrew Fofie-Nyaako,andrew fofie-nyaako.365,58,female,"9297 Sarpong Tunnel
Nyantakyiland, FM 34735",+233555472961,andrew fofie-nyaako.365@outlook.com
6222,Shaun Karikari,shaun karikari.787,43,male,"11312 Dufie Junctions Apt. 001
Port Harrytown, TN 47158",+233502271862,shaun karikari.787@outlook.com
6223,Colins Bonsu-Duah,colins bonsu-duah.848,37,male,"8059 Akyeamfuɔ River
East Hannabelside, CO 67482",0508815106,colins bonsu-duah.848@uk.org
6224,Akumaa Opoku,akumaa opoku.889,5,male,"7476 Fosua Hills Suite 039
Opokubury, TX 59523",0283162158,akumaa opoku.889@yahoo.com
6225,Dr. Robert Amoa,dr. robert amoa.827,41,male,"001 Appiah Parkways Suite 852
Abigailberg, HI 25386",0265654191,dr. robert amoa.827@uk.org
6226,Dominic Duah,dominic duah.748,58,female,"011 Frank Overpass
Port Akwasi, VA 19278",0244214594,dominic duah.748@gmail.com
6227,Awura Annette Kusiwaa,awura annette kusiwaa.132,53,male,"903 Ansomaa Mountain
New Julianafort, NE 31141",+233563673604,awura annette kusiwaa.132@uk.org
6228,Hannabel Kumi,hannabel kumi.341,9,male,"7611 Fosu Lock
Akwesibury, SC 23812",0567894440,hannabel kumi.341@gmail.com
6229,Yaa Boaten,yaa boaten.737,23,male,"548 Antwi Village
Sharonport, OK 44008",+233248334590,yaa boaten.737@uk.org
6230,Denise Afoakwa-Ahortor,denise afoakwa-ahortor.309,1,male,"90358 Koomson Heights
Andorfulville, IN 76823",+233272049547,denise afoakwa-ahortor.309@uk.org
6231,Stephanie Omani,stephanie omani.525,37,male,"026 Ronald Coves
Kusiwaabury, WA 46587",+233579434280,stephanie omani.525@gmail.com
6232,Aba Anima,aba anima.546,36,female,"3263 Andorful Crossing
South Ritaville, MP 53022",0289251984,aba anima.546@uk.org
6233,Rosemary Amoa,rosemary amoa.218,26,male,"0453 Jasmine Stravenue
Boatemaahhaven, AR 56669",+233575825037,rosemary amoa.218@outlook.com
6234,Awura Stephanie Ampadu,awura stephanie ampadu.526,2,male,"1706 Salomey Drive Apt. 995
Lake Maryfort, MA 87128",+233281748251,awura stephanie ampadu.526@outlook.com
6235,Jake Agyapong,jake agyapong.407,13,male,"63094 Kevin Road Apt. 896
Port Gregoryview, GU 80663",+233208140730,jake agyapong.407@gmail.com
6236,Bernard Agyapong,bernard agyapong.127,49,male,"015 Ernestina Station
Aduseiberg, CA 18082",+233245907628,bernard agyapong.127@yahoo.com
6237,Gerald Tawia-Baa,gerald tawia-baa.758,56,male,"25019 Darko Lock Apt. 688
Baduton, VT 70743",+233270820481,gerald tawia-baa.758@uk.org
6238,Jessica Daakoaa-Asieduwaa,jessica daakoaa-asieduwaa.369,34,female,"531 Howard Roads
Yaastad, LA 24857",+233206581316,jessica daakoaa-asieduwaa.369@gmail.com
6239,Abigail Nyantakyi-Ampofowaa,abigail nyantakyi-ampofowaa.352,53,female,"698 Karikari Skyway
Naomitown, ME 92168",0289399376,abigail nyantakyi-ampofowaa.352@uk.org
6240,Samantha Adwubi,samantha adwubi.338,50,female,"Unit 5981 Box 5670
DPO AA 64533",0565366776,samantha adwubi.338@uk.org
6241,Mr. Leslie Danso,mr. leslie danso.383,27,male,"37846 Afoakwa Key Apt. 818
Yirenkyihaven, OH 21545",+233550063459,mr. leslie danso.383@gmail.com
6242,Jeremy Mensa-Ofori,jeremy mensa-ofori.843,24,male,"162 Karl Stream
East Dominictown, VA 24119",+233564738731,jeremy mensa-ofori.843@gmail.com
6243,Harriet Oppong,harriet oppong.613,22,female,"90325 Denise Heights
Ampofowaaburgh, WA 28972",0284206036,harriet oppong.613@uk.org
6244,Mama COmfort Baafi,mama comfort baafi.875,14,female,"2237 Grace Fort
East Julianborough, KY 35486",+233559603795,mama comfort baafi.875@gmail.com
6245,Annette Bonsra,annette bonsra.010,21,female,"8957 Baah Route
Lake Rachaelfort, TX 95735",0506350577,annette bonsra.010@outlook.com
6246,Albert Nyame-Asare,albert nyame-asare.263,32,female,"993 Ankra Ridges
Yvonneshire, MO 38758",+233284990782,albert nyame-asare.263@yahoo.com
6247,Kenneth Akyerεko,kenneth akyerεko.567,9,female,"40701 Afia Vista
North Jeffreymouth, IA 02738",+233279030020,kenneth akyerεko.567@uk.org
6248,Josephine Afoakwa,josephine afoakwa.951,37,male,"5054 Abigail Inlet
Lydiafort, OH 90305",0552670117,josephine afoakwa.951@yahoo.com
6249,Ms. Lydia Oti,ms. lydia oti.198,18,female,"644 Ansa Common
Katychester, MP 93515",0267678674,ms. lydia oti.198@uk.org
6250,Kenneth Ankra,kenneth ankra.828,8,female,"65427 Bonsu Forges
South Julian, RI 39934",0558872168,kenneth ankra.828@outlook.com
